# ahrs_csv source=esp32-c3 algo=vqf-c accel_unit=g gyro_unit=rad/s frame=hand bias_subtracted=1 nominal_fs=100
t_us,gx,gy,gz,ax,ay,az,qw,qx,qy,qz
56769211,9.141862e-05,-0.0004598247,-0.0006000996,0.047852,0.03064,1.0249,0.9960804,0.01649703,-0.02270759,0.08388132
56782319,-0.001373317,-0.001391931,-6.746687e-05,0.046448,0.028381,1.0217,0.9960806,0.01649091,-0.02271195,0.08387926
56795428,0.001556158,-0.0003266665,0.0007314812,0.048401,0.030945,1.0213,0.9960803,0.01649884,-0.02270981,0.08388158
56808432,0.001023531,0.0003391234,-0.0002006255,0.049438,0.029419,1.0197,0.9960805,0.01650395,-0.02270451,0.08387928
56821463,0.0002245754,-6.035063e-05,0.0009977967,0.048096,0.03009,1.0262,0.9960803,0.0165051,-0.02270163,0.0838828
56834309,-0.0008406863,0.0002059657,0.0003320072,0.047913,0.030701,1.0242,0.9960804,0.01650091,-0.02269782,0.08388291
56847417,-0.0003080517,-0.000726141,-0.0006000996,0.048523,0.02832,1.0227,0.9960808,0.01649986,-0.02269833,0.08387838
56860593,0.001423001,7.280754e-05,0.0007314812,0.048828,0.030701,1.0258,0.9960806,0.01650694,-0.02269425,0.08388073
56873444,0.0006240532,-0.0001935083,-0.0004669409,0.046997,0.029419,1.0236,0.9960809,0.01651029,-0.02269173,0.083877
56886473,-0.0008406863,-0.0009924565,6.568991e-05,0.048096,0.030579,1.0237,0.9960811,0.01650661,-0.02269383,0.08387569
56899673,-0.0005743727,0.001004914,6.568991e-05,0.048767,0.031006,1.0237,0.9960814,0.01650342,-0.02268586,0.08387457
56912687,-0.0005743727,-0.0008592987,0.0005983226,0.049438,0.031555,1.0221,0.9960813,0.01650097,-0.02268721,0.08387596
56925887,-0.001639634,-0.001258773,0.0007314812,0.050049,0.032288,1.0247,0.9960812,0.01649337,-0.02269102,0.08387786
56938892,0.00075721,-0.000726141,-6.746687e-05,0.048279,0.02832,1.0263,0.9960812,0.0164976,-0.02269111,0.08387608
56951653,0.001023531,-0.0005929829,0.0005983226,0.047485,0.031799,1.022,0.996081,0.01650302,-0.02269047,0.08387767
56964502,0.0008903667,-0.0005929829,0.001264114,0.048523,0.030945,1.024,0.9960806,0.0165077,-0.02268997,0.08388255
56977349,-0.000973843,-0.0003266665,-0.001132732,0.048157,0.030579,1.0264,0.9960813,0.01650327,-0.02268871,0.08387532
56990466,0.0008903667,0.0003391234,6.568991e-05,0.049255,0.028992,1.0242,0.9960814,0.01650771,-0.02268346,0.08387431
57003474,-0.000973843,-0.0009924565,0.0003320072,0.048401,0.028931,1.023,0.9960814,0.01650339,-0.02268566,0.0838743
57016405,-0.0001748949,-0.002057722,-6.746687e-05,0.048889,0.030823,1.0208,0.9960814,0.01650353,-0.02269281,0.08387233
57029604,0.0003577396,-0.0008592987,-0.0006000996,0.047546,0.029114,1.0214,0.9960818,0.01650589,-0.02269372,0.08386786
57042800,-0.0007075295,-0.001258773,0.002196219,0.047302,0.03125,1.0224,0.9960809,0.01650279,-0.02269729,0.08387715
57055730,-0.0003080517,0.0007385979,0.0009977967,0.048706,0.029358,1.0245,0.9960808,0.01650098,-0.02269064,0.08388069
57068833,0.0004908964,-0.0004598247,0.0003320072,0.048584,0.03186,1.0262,0.9960807,0.01650373,-0.02268958,0.08388089
57081856,0.0004908964,-0.0009924565,0.0005983226,0.048889,0.029114,1.0226,0.9960806,0.01650668,-0.02269119,0.0838824
57094874,9.141862e-05,-0.001125615,0.000465164,0.049988,0.02948,1.0237,0.9960805,0.01650771,-0.02269363,0.08388317
57107716,-0.0003080517,-0.001924563,0.000864638,0.046997,0.030151,1.0254,0.99608,0.01650704,-0.02270026,0.08388583
57120589,-0.0008406863,0.0002059657,0.001663588,0.047302,0.031677,1.0289,0.9960796,0.01650273,-0.02269655,0.08389258
57133591,0.001023531,7.280754e-05,0.000864638,0.050964,0.031372,1.0199,0.9960793,0.01650786,-0.02269266,0.08389554
57146422,9.141862e-05,-0.0004598247,0.001663588,0.050293,0.028748,1.0226,0.9960788,0.01650849,-0.0226919,0.08390235
57159364,-0.0003080517,-0.0003266665,0.0003320072,0.047668,0.03186,1.0249,0.9960788,0.01650723,-0.02269055,0.08390249
57172474,-0.0004412085,-0.0003266665,6.568991e-05,0.04895,0.030884,1.0209,0.996079,0.01650534,-0.02268925,0.08390128
57185496,-0.0001748949,0.0008717561,-0.0009995736,0.048828,0.029663,1.0233,0.9960797,0.01650441,-0.02268177,0.0838949
57198598,-4.173815e-05,-6.035063e-05,-0.0002006255,0.049133,0.029358,1.0234,0.99608,0.01650445,-0.02267897,0.08389244
57211694,-0.0005743727,-6.035063e-05,-0.0003337841,0.048706,0.028992,1.0253,0.9960803,0.01650184,-0.02267638,0.08388925
57224988,-0.001107,-0.0008592987,0.0001988485,0.047729,0.02948,1.0215,0.9960805,0.01649685,-0.02267804,0.0838886
57237653,-0.0007075295,-0.00219088,-0.0004669409,0.048401,0.030884,1.026,0.9960806,0.01649447,-0.0226861,0.08388456
57250595,-0.0003080517,-0.001391931,-0.0008664168,0.048828,0.031189,1.0225,0.9960811,0.0164938,-0.02269,0.08387866
57263425,0.0008903667,7.280754e-05,0.0005983226,0.049561,0.032227,1.0212,0.996081,0.01649834,-0.02268622,0.08388029
57276360,0.001289845,0.0004722816,0.000864638,0.050049,0.031494,1.0236,0.9960808,0.01650469,-0.02268031,0.08388333
57289210,-4.173815e-05,-0.0001935083,-0.0002006255,0.049316,0.032166,1.0215,0.9960809,0.01650482,-0.02267821,0.08388085
57302499,-0.0001748949,7.280754e-05,0.0005983226,0.048035,0.031067,1.025,0.996081,0.01650411,-0.0226749,0.08388238
57315339,-0.00124016,-0.0005929829,0.0005983226,0.05011,0.029419,1.0239,0.9960809,0.01649839,-0.02267533,0.08388371
57328273,9.141862e-05,7.280754e-05,0.0007314812,0.046204,0.029724,1.0291,0.9960808,0.01649899,-0.02267191,0.08388592
57341286,0.0006240532,-0.0005929829,0.0003320072,0.046265,0.030762,1.0237,0.9960808,0.01650256,-0.02267153,0.08388615
57354395,-4.173815e-05,-0.0009924565,0.001264114,0.04895,0.029175,1.0266,0.9960803,0.01650287,-0.02267346,0.08389089
57367418,0.00075721,-0.002057722,-0.0004669409,0.047913,0.030457,1.0232,0.9960804,0.0165078,-0.02268021,0.08388703
57380260,0.0004908964,-6.035063e-05,0.0003320072,0.047485,0.031494,1.0234,0.9960803,0.01651048,-0.02267719,0.08388729
57393365,0.001556158,7.280754e-05,-6.746687e-05,0.047119,0.03009,1.0248,0.9960805,0.01651845,-0.022673,0.08388568
57406123,9.141862e-05,7.280754e-05,-0.0009995736,0.046692,0.031677,1.0248,0.9960811,0.01651925,-0.02266933,0.08387928
57419237,0.00075721,-0.0004598247,-0.0004669409,0.049866,0.028809,1.0242,0.9960813,0.01652352,-0.02266808,0.08387554
57432256,-0.0005743727,-0.001258773,0.000864638,0.047913,0.029114,1.0243,0.9960811,0.01652134,-0.02267146,0.08387825
57445277,-0.0007075295,-0.001924563,0.000864638,0.048218,0.029236,1.0276,0.9960807,0.01651877,-0.0226782,0.08388085
57458206,-0.000973843,-0.0001935083,0.001397271,0.048279,0.030212,1.0253,0.9960805,0.01651408,-0.02267649,0.08388624
57471218,-0.0007075295,-0.0001935083,-0.0003337841,0.049927,0.02948,1.0223,0.9960808,0.0165109,-0.02267451,0.08388303
57484329,-0.0005743727,-0.000726141,-0.001798523,0.049316,0.029175,1.0235,0.9960818,0.01650877,-0.02267502,0.08387251
57497443,-0.0008406863,-0.0005929829,0.000465164,0.046936,0.030151,1.0239,0.9960817,0.01650499,-0.02267516,0.08387323
57510591,0.001822479,-0.000726141,-0.0002006255,0.048218,0.030518,1.0232,0.9960817,0.0165146,-0.02267479,0.08387093
57523479,0.00075721,-0.001125615,-6.746687e-05,0.046997,0.031494,1.0198,0.9960817,0.01651906,-0.02267684,0.08386914
57536404,9.141862e-05,-0.0004598247,0.001130955,0.04895,0.031616,1.0233,0.9960814,0.01651981,-0.02267595,0.0838733
57549252,0.00075721,0.0002059657,0.000864638,0.047546,0.028564,1.0241,0.9960812,0.01652364,-0.02267143,0.08387627
57562014,9.141862e-05,7.280754e-05,-0.0006000996,0.047729,0.028809,1.0254,0.9960816,0.01652435,-0.02266774,0.08387183
57575123,-0.0001748949,-0.0001935083,6.568991e-05,0.050232,0.031372,1.025,0.9960818,0.01652378,-0.02266552,0.08387068
57588229,-0.0005743727,-0.001658247,0.000864638,0.049072,0.029968,1.0234,0.9960815,0.01652174,-0.02267085,0.08387335
57601237,-0.0004412085,-0.001125615,-0.0002006255,0.049927,0.030457,1.0248,0.9960817,0.01652027,-0.0226734,0.08387077
57614350,0.0006240532,-0.0004598247,-0.0004669409,0.049072,0.030457,1.0247,0.996082,0.01652385,-0.02267217,0.08386704
57627467,-0.0005743727,-0.001258773,-6.746687e-05,0.04895,0.031921,1.0227,0.9960821,0.01652177,-0.02267547,0.08386507
57640588,0.001289845,-0.001258773,6.568991e-05,0.0495,0.03186,1.0211,0.9960819,0.01652897,-0.022678,0.083864
57652884,0.001822479,-0.0008592987,-0.0004669409,0.048218,0.031311,1.0256,0.9960822,0.01653874,-0.02267829,0.08386038
57665992,0.00075721,-0.0004598247,0.0001988485,0.047791,0.030212,1.0229,0.9960822,0.01654297,-0.02267707,0.08385997
57678932,0.0008903667,-0.0005929829,0.0007314812,0.04834,0.030701,1.0267,0.9960818,0.01654785,-0.02267652,0.08386221
57691948,9.141862e-05,-0.0001935083,-6.746687e-05,0.049622,0.028931,1.0243,0.9960821,0.01654869,-0.02267425,0.08386042
57705150,0.001822479,0.0004722816,0.0003320072,0.048828,0.029846,1.0228,0.9960819,0.01655782,-0.02266797,0.08386088
57718076,0.00075721,-0.0008592987,-6.746687e-05,0.049011,0.028198,1.025,0.9960821,0.01656223,-0.02266875,0.08385912
57731008,-0.0005743727,0.001138072,0.0009977967,0.047607,0.030762,1.0248,0.9960821,0.01655904,-0.02266025,0.08386267
57744021,-0.001905948,7.280754e-05,-0.001132732,0.049683,0.032837,1.0252,0.9960828,0.01654992,-0.02265743,0.08385538
57757049,0.00075721,-0.0008592987,-6.746687e-05,0.048828,0.031799,1.0234,0.9960829,0.01655434,-0.02265824,0.08385362
57770065,0.0002245754,-0.001258773,0.0003320072,0.048096,0.031006,1.0272,0.9960828,0.01655625,-0.0226613,0.08385375
57783001,0.0003577396,-0.000726141,-0.0006000996,0.04895,0.031006,1.0262,0.9960832,0.01655873,-0.02266156,0.0838493
57795930,0.0002245754,-0.0008592987,-6.746687e-05,0.0495,0.03241,1.0253,0.9960833,0.01656054,-0.0226626,0.08384749
57808766,0.001689315,-0.0009924565,-0.0007332582,0.049011,0.030762,1.0257,0.9960836,0.01656979,-0.02266364,0.0838425
57821798,0.0002245754,-0.0004598247,-6.746687e-05,0.049927,0.030396,1.0256,0.9960836,0.01657146,-0.02266268,0.08384071
57834998,0.0002245754,0.0004722816,0.001130955,0.048767,0.029297,1.0245,0.9960834,0.01657259,-0.0226572,0.08384496
57847832,0.001423001,-0.0005929829,0.001796745,0.047974,0.03186,1.0227,0.9960827,0.01658006,-0.02265656,0.08385258
57860684,0.001156688,-0.000726141,-0.0002006255,0.049988,0.029053,1.0237,0.9960827,0.0165865,-0.02265654,0.08385023
57873607,0.00075721,-0.001791405,0.000465164,0.048462,0.03064,1.0217,0.9960824,0.0165913,-0.02266205,0.08385105
57886196,0.001023531,-0.001258773,6.568991e-05,0.049194,0.032532,1.0231,0.9960824,0.01659726,-0.02266476,0.08384994
57899130,0.001023531,-0.001658247,6.568991e-05,0.049255,0.031494,1.0215,0.9960822,0.0166034,-0.02266945,0.0838488
57911895,0.0003577396,7.280754e-05,0.0009977967,0.048584,0.031616,1.0255,0.996082,0.0166054,-0.02266589,0.0838524
57924649,0.001023531,-0.0008592987,0.0007314812,0.050964,0.031311,1.0244,0.9960817,0.01661115,-0.02266667,0.08385464
57937675,0.001556158,-0.0004598247,-0.001132732,0.048218,0.032043,1.025,0.9960822,0.0166196,-0.02266509,0.0838477
57950430,0.0003577396,-0.0009924565,-0.0008664168,0.0495,0.029358,1.0258,0.9960825,0.01662228,-0.02266668,0.0838419
57963363,9.141862e-05,-0.001391931,-0.0003337841,0.04718,0.031555,1.0236,0.9960828,0.01662375,-0.02267043,0.0838387
57976293,-0.001373317,-0.0005929829,0.0007314812,0.04718,0.030762,1.0247,0.9960827,0.01661747,-0.02267089,0.08384071
57989316,-0.001905948,-0.0004598247,-0.0002006255,0.047913,0.030212,1.0244,0.9960831,0.01660858,-0.02267081,0.08383802
58002579,-0.0008406863,-0.001258773,0.001264114,0.047119,0.030823,1.0219,0.9960827,0.01660516,-0.02267436,0.08384268
58015589,-0.0001748949,-0.0003266665,-6.746687e-05,0.049622,0.031555,1.0232,0.9960828,0.01660482,-0.02267287,0.08384086
58028813,0.0004908964,-6.035063e-05,0.0003320072,0.047424,0.028198,1.0224,0.9960828,0.01660764,-0.02266982,0.08384113
58041917,0.0008903667,0.0002059657,0.000864638,0.049133,0.030212,1.0224,0.9960826,0.01661226,-0.0226653,0.08384412
58054758,0.001023531,0.0002059657,6.568991e-05,0.047241,0.028503,1.0223,0.9960827,0.01661762,-0.02266066,0.08384315
58067684,9.141862e-05,-0.0003266665,0.001663588,0.047241,0.029907,1.0259,0.9960822,0.01661837,-0.02265918,0.08384998
58080710,-0.0008406863,-0.0009924565,0.001530429,0.049561,0.028076,1.0217,0.9960817,0.01661475,-0.02266142,0.083856
58093647,-0.001373317,7.280754e-05,0.0005983226,0.048157,0.029846,1.0259,0.9960817,0.01660813,-0.02265848,0.08385742
58106664,0.0008903667,-0.000726141,0.000465164,0.046997,0.028137,1.028,0.9960815,0.01661311,-0.02265859,0.08385833
58119586,-0.0004412085,-6.035063e-05,0.0009977967,0.049377,0.032043,1.0278,0.9960814,0.0166111,-0.02265597,0.08386182
58132614,0.001156688,-0.0004598247,-6.746687e-05,0.04718,0.030029,1.028,0.9960814,0.01661735,-0.02265458,0.08386016
58145585,0.0004908964,-0.0005929829,-0.001132732,0.049072,0.031189,1.0212,0.9960819,0.01662046,-0.02265405,0.08385308
58158657,-0.0004412085,-0.0004598247,-0.0009995736,0.047913,0.030579,1.023,0.9960825,0.01661886,-0.02265325,0.08384661
58171858,-0.0008406863,0.0007385979,0.0007314812,0.049194,0.030273,1.0231,0.9960825,0.01661457,-0.02264679,0.08384879
58184964,-0.0005743727,-0.0004598247,0.0001988485,0.048401,0.029297,1.0266,0.9960827,0.01661217,-0.02264617,0.08384825
58198148,-0.0008406863,-0.0003266665,0.0009977967,0.046997,0.029724,1.0242,0.9960825,0.01660829,-0.02264505,0.08385169
58211342,-4.173815e-05,7.280754e-05,0.0007314812,0.048096,0.030945,1.026,0.9960824,0.01660825,-0.02264158,0.0838539
58224276,0.0002245754,-0.0008592987,0.001929903,0.048462,0.030457,1.0247,0.9960817,0.01660978,-0.02264273,0.08386204
58237293,0.001156688,-0.002057722,0.000864638,0.048645,0.031677,1.0251,0.9960811,0.01661659,-0.02264938,0.08386489
58250144,0.0004908964,0.0004722816,0.000465164,0.046875,0.029175,1.0248,0.9960812,0.01661906,-0.02264368,0.08386587
58263061,0.001689315,-0.0004598247,0.000465164,0.049011,0.031433,1.0234,0.9960809,0.01662789,-0.02264212,0.08386693
58276001,0.0002245754,-0.0001935083,0.0003320072,0.048401,0.031128,1.025,0.996081,0.01662933,-0.02263984,0.08386717
58288940,-0.001107,-0.0005929829,-6.746687e-05,0.049194,0.029602,1.0272,0.9960811,0.01662436,-0.02264009,0.08386523
58301871,0.001156688,-0.0009924565,-6.746687e-05,0.049011,0.029785,1.0233,0.9960812,0.01663082,-0.02264139,0.08386354
58314981,-0.0001748949,-0.000726141,-0.001399048,0.048645,0.030273,1.0233,0.9960819,0.01663069,-0.02264181,0.08385506
58328082,0.002221949,-0.0009924565,-0.0003337841,0.049561,0.031006,1.0269,0.9960819,0.01664247,-0.02264263,0.08385216
58341193,9.141862e-05,-0.0009924565,-0.0003337841,0.048645,0.030151,1.0258,0.9960822,0.01664365,-0.02264437,0.08384901
58354386,0.001955636,-0.0005929829,0.0003320072,0.048767,0.029724,1.0235,0.996082,0.01665387,-0.02264338,0.08384941
58367318,0.0006240532,-6.035063e-05,0.000465164,0.048889,0.031128,1.0268,0.9960819,0.01665721,-0.02264032,0.08385037
58380338,-0.001639634,0.0007385979,-0.0004669409,0.046875,0.030762,1.0247,0.9960825,0.01664905,-0.02263414,0.08384651
58393433,9.141862e-05,0.0002059657,0.0007314812,0.048767,0.030884,1.0247,0.9960824,0.01664959,-0.02262997,0.08384877
58406462,0.0003577396,0.0004722816,0.001130955,0.049866,0.030701,1.0233,0.9960821,0.01665131,-0.0226244,0.08385304
58419308,-4.173815e-05,-0.0008592987,0.0007314812,0.048401,0.029236,1.0235,0.9960818,0.01665164,-0.02262559,0.0838552
58432416,-0.0004412085,-0.000726141,-0.0007332582,0.047241,0.030212,1.0215,0.9960824,0.01665009,-0.02262617,0.08385004
58445612,-0.0008406863,-0.0001935083,0.0003320072,0.048279,0.031189,1.0228,0.9960824,0.01664619,-0.02262434,0.08385016
58458798,0.0006240532,-0.001125615,0.0001988485,0.05011,0.031311,1.0231,0.9960824,0.01664999,-0.02262653,0.08384971
58471733,-0.0004412085,-0.0005929829,-6.746687e-05,0.048462,0.030212,1.0258,0.9960826,0.0166483,-0.02262648,0.08384786
58484929,9.141862e-05,0.0002059657,-0.0006000996,0.049683,0.030823,1.025,0.9960831,0.01664899,-0.0226222,0.08384349
58497855,-0.0001748949,-0.0003266665,0.0005983226,0.048584,0.03125,1.0223,0.996083,0.01664843,-0.02262079,0.083845
58510706,-0.0001748949,7.280754e-05,-0.0002006255,0.048767,0.030701,1.0249,0.9960832,0.01664781,-0.02261731,0.08384258
58523890,0.0002245754,-0.0003266665,-0.0004669409,0.046692,0.029358,1.0265,0.9960836,0.01664937,-0.02261564,0.08383885
58537098,0.00075721,-0.0003266665,0.0003320072,0.050232,0.029541,1.0228,0.9960834,0.01665348,-0.02261381,0.08383913
58550024,-0.0007075295,-0.001125615,-0.0003337841,0.049316,0.030396,1.0247,0.9960837,0.01665069,-0.0226165,0.08383589
58563136,0.0002245754,-0.001125615,0.001530429,0.047974,0.030151,1.0201,0.9960832,0.01665233,-0.02261897,0.08384204
58576052,-0.0005743727,-0.0003266665,0.0001988485,0.049194,0.03009,1.0241,0.9960833,0.0166498,-0.02261769,0.08384153
58589082,-0.0001748949,-0.0004598247,0.0007314812,0.049683,0.029968,1.0223,0.9960831,0.01664926,-0.02261695,0.08384371
58602278,-0.0008406863,-0.0003266665,0.000465164,0.049133,0.031189,1.0262,0.9960831,0.01664537,-0.02261581,0.08384449
58615388,-0.0001748949,7.280754e-05,0.0009977967,0.048889,0.03064,1.0236,0.996083,0.01664458,-0.02261246,0.08384803
58628315,0.0003577396,-0.0009924565,0.000465164,0.047668,0.029968,1.0247,0.9960828,0.01664696,-0.02261415,0.0838489
58641246,0.0004908964,-0.0003266665,0.000864638,0.047974,0.033325,1.0255,0.9960825,0.01664967,-0.0226125,0.08385183
58654171,-0.0004412085,-0.0008592987,0.001530429,0.046448,0.031311,1.0262,0.996082,0.01664791,-0.02261395,0.08385792
58667205,0.00075721,-0.0009924565,-0.0003337841,0.050476,0.031616,1.0212,0.9960822,0.0166524,-0.02261539,0.08385485
58680133,-0.001506474,0.0002059657,-0.0003337841,0.048462,0.029114,1.0246,0.9960827,0.01664511,-0.02261183,0.08385164
58693242,-0.0007075295,-6.035063e-05,0.0007314812,0.048828,0.028931,1.0222,0.9960826,0.0166418,-0.02260935,0.08385378
58706342,-0.0001748949,0.0004722816,-6.746687e-05,0.049194,0.030884,1.0227,0.9960828,0.01664099,-0.02260394,0.08385205
58719574,0.0002245754,-0.0001935083,-0.0004669409,0.047302,0.029907,1.0247,0.9960832,0.01664249,-0.02260164,0.08384833
58732730,9.141862e-05,-0.0008592987,6.568991e-05,0.047302,0.031067,1.0261,0.9960833,0.01664355,-0.02260275,0.08384719
58745842,-0.0001748949,-0.000726141,-0.0009995736,0.048706,0.030029,1.0267,0.9960837,0.01664335,-0.02260322,0.08384072
58759033,-0.0001748949,-0.001391931,-0.0004669409,0.047791,0.030334,1.0231,0.996084,0.01664337,-0.02260706,0.08383686
58772139,0.0003577396,-0.000726141,0.0007314812,0.048279,0.031372,1.0266,0.9960837,0.01664562,-0.02260745,0.08383907
58785146,0.0002245754,-0.002057722,-0.0004669409,0.050171,0.03009,1.0251,0.9960839,0.01664791,-0.02261444,0.08383519
58798176,9.141862e-05,7.280754e-05,6.568991e-05,0.049194,0.031006,1.0234,0.9960841,0.01664859,-0.02261093,0.08383415
58811194,0.001289845,-0.0005929829,-6.746687e-05,0.048462,0.03241,1.0225,0.9960841,0.01665554,-0.02261022,0.08383249
58824217,-0.0005743727,7.280754e-05,0.000465164,0.049072,0.031555,1.0227,0.9960842,0.01665288,-0.02260704,0.08383335
58837238,0.0008903667,-0.0001935083,-6.746687e-05,0.049622,0.03125,1.0251,0.9960843,0.01665769,-0.02260451,0.08383168
58850335,-4.173815e-05,0.0006054398,-0.0007332582,0.047852,0.030396,1.0274,0.9960849,0.01665761,-0.02259835,0.08382668
58863582,-0.0003080517,-0.0003266665,0.0005983226,0.048035,0.029785,1.0238,0.9960847,0.01665644,-0.02259705,0.08382819
58876732,-0.0007075295,0.0002059657,0.001264114,0.04895,0.030457,1.0236,0.9960845,0.01665298,-0.02259332,0.08383302
58889659,0.00075721,-6.035063e-05,0.0001988485,0.049561,0.029236,1.0235,0.9960845,0.01665704,-0.02259019,0.08383268
58902596,-0.0003080517,-6.035063e-05,0.002063062,0.049072,0.029846,1.0235,0.9960839,0.01665557,-0.02258768,0.08384153
58915695,-0.0001748949,-0.0005929829,0.001264114,0.048706,0.029541,1.0256,0.9960835,0.01665506,-0.0225877,0.08384634
58928717,-0.0004412085,0.0008717561,-0.001399048,0.049133,0.029724,1.0231,0.9960843,0.0166529,-0.02258032,0.08383798
58941738,0.0006240532,-0.001391931,-0.0004669409,0.04834,0.029907,1.0237,0.9960845,0.01665688,-0.02258385,0.08383422
58954761,0.0006240532,-0.002057722,0.0001988485,0.048157,0.030945,1.024,0.9960843,0.01666107,-0.02259075,0.0838337
58967603,0.0008903667,-0.0004598247,-0.0004669409,0.048645,0.032654,1.023,0.9960846,0.01666599,-0.02258951,0.08383004
58980714,0.001689315,0.0002059657,0.0003320072,0.049683,0.028992,1.0221,0.9960845,0.01667452,-0.0225847,0.08383048
58993569,0.0004908964,-0.0004598247,0.0009977967,0.049194,0.030701,1.0242,0.9960842,0.01667729,-0.02258376,0.08383408
59006665,-0.0003080517,-6.035063e-05,0.000465164,0.048706,0.030518,1.0209,0.9960842,0.01667598,-0.02258112,0.08383495
59019770,-0.0008406863,0.0002059657,0.001530429,0.04834,0.030151,1.0225,0.9960839,0.01667177,-0.02257748,0.0838411
59032613,0.0006240532,7.280754e-05,0.0001988485,0.048035,0.028931,1.0248,0.996084,0.01667505,-0.02257376,0.08384077
